,precision,recall,f1-score,support
"spider web, spider's web",0.27049180327868855,0.66,0.38372093023255816,50
spindle,0.9,0.36,0.5142857142857143,50
"sports car, sport car",0.3391304347826087,0.78,0.4727272727272727,50
"spotlight, spot",0.18292682926829268,0.3,0.2272727272727273,50
stage,0.2057142857142857,0.72,0.31999999999999995,50
steam locomotive,0.875,0.84,0.8571428571428572,50
steel arch bridge,0.7222222222222222,0.78,0.7500000000000001,50
steel drum,0.41836734693877553,0.82,0.5540540540540541,50
stethoscope,0.7391304347826086,0.34,0.4657534246575342,50
stole,0.5238095238095238,0.44,0.4782608695652174,50
stone wall,0.6176470588235294,0.42,0.5,50
"stopwatch, stop watch",0.5,0.42,0.4565217391304348,50
stove,0.5757575757575758,0.38,0.45783132530120485,50
strainer,0.2636363636363636,0.58,0.3625,50
"streetcar, tram, tramcar, trolley, trolley car",0.7166666666666667,0.86,0.7818181818181817,50
stretcher,0.34523809523809523,0.58,0.43283582089552236,50
"studio couch, day bed",0.6,0.84,0.7000000000000001,50
"stupa, tope",0.6027397260273972,0.88,0.7154471544715447,50
"submarine, pigboat, sub, U-boat",0.62,0.62,0.62,50
"suit, suit of clothes",0.421875,0.54,0.4736842105263158,50
sundial,0.6571428571428571,0.46,0.5411764705882354,50
sunglass,0.22727272727272727,0.3,0.25862068965517243,50
"sunglasses, dark glasses, shades",0.45,0.18,0.2571428571428572,50
"sunscreen, sunblock, sun blocker",0.65625,0.42,0.5121951219512195,50
suspension bridge,0.4666666666666667,0.56,0.509090909090909,50
"swab, swob, mop",0.8,0.64,0.7111111111111111,50
sweatshirt,0.6,0.36,0.45,50
"swimming trunks, bathing trunks",0.3888888888888889,0.56,0.45901639344262296,50
swing,0.4268292682926829,0.7,0.5303030303030304,50
"switch, electric switch, electrical switch",0.5510204081632653,0.54,0.5454545454545455,50
syringe,0.4318181818181818,0.38,0.4042553191489362,50
table lamp,0.53125,0.68,0.5964912280701754,50
"tank, army tank, armored combat vehicle, armoured combat vehicle",0.5142857142857142,0.72,0.6,50
tape player,0.22916666666666666,0.22,0.22448979591836735,50
teapot,0.6730769230769231,0.7,0.6862745098039216,50
"teddy, teddy bear",0.7575757575757576,0.5,0.6024096385542169,50
"television, television system",0.4533333333333333,0.68,0.544,50
tennis ball,0.7674418604651163,0.66,0.7096774193548386,50
"thatch, thatched roof",0.8666666666666667,0.52,0.65,50
"theater curtain, theatre curtain",0.5492957746478874,0.78,0.6446280991735538,50
thimble,0.75,0.48,0.5853658536585366,50
"thresher, thrasher, threshing machine",0.6363636363636364,0.56,0.5957446808510639,50
throne,0.6530612244897959,0.64,0.6464646464646464,50
tile roof,0.6829268292682927,0.56,0.6153846153846154,50
toaster,0.49333333333333335,0.74,0.592,50
"tobacco shop, tobacconist shop, tobacconist",0.4146341463414634,0.34,0.3736263736263737,50
toilet seat,0.6346153846153846,0.66,0.6470588235294118,50
torch,0.6666666666666666,0.64,0.6530612244897959,50
totem pole,0.8837209302325582,0.76,0.8172043010752689,50
"tow truck, tow car, wrecker",0.5272727272727272,0.58,0.5523809523809523,50
toyshop,0.2818181818181818,0.62,0.38749999999999996,50
tractor,0.5777777777777777,0.52,0.5473684210526315,50
"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",0.5606060606060606,0.74,0.6379310344827586,50
tray,0.323943661971831,0.46,0.38016528925619836,50
trench coat,0.4426229508196721,0.54,0.48648648648648646,50
"tricycle, trike, velocipede",0.53125,0.68,0.5964912280701754,50
trimaran,0.6170212765957447,0.58,0.5979381443298969,50
tripod,0.5,0.6,0.5454545454545454,50
triumphal arch,0.9111111111111111,0.82,0.8631578947368421,50
"trolleybus, trolley coach, trackless trolley",0.9387755102040817,0.92,0.9292929292929293,50
trombone,0.6,0.54,0.5684210526315789,50
"tub, vat",0.28888888888888886,0.26,0.27368421052631575,50
turnstile,0.6,0.78,0.6782608695652174,50
typewriter keyboard,0.5303030303030303,0.7,0.603448275862069,50
umbrella,0.45,0.54,0.49090909090909096,50
"unicycle, monocycle",0.5344827586206896,0.62,0.574074074074074,50
"upright, upright piano",0.673469387755102,0.66,0.6666666666666666,50
"vacuum, vacuum cleaner",0.6538461538461539,0.34,0.4473684210526316,50
vase,0.7333333333333333,0.44,0.5499999999999999,50
vault,0.6956521739130435,0.64,0.6666666666666666,50
velvet,0.17857142857142858,0.1,0.12820512820512822,50
vending machine,0.7076923076923077,0.92,0.8,50
vestment,0.7,0.28,0.4,50
viaduct,0.9666666666666667,0.58,0.725,50
"violin, fiddle",0.6136363636363636,0.54,0.574468085106383,50
volleyball,0.9,0.9,0.9,50
waffle iron,0.5490196078431373,0.56,0.5544554455445545,50
wall clock,0.4727272727272727,0.52,0.49523809523809526,50
"wallet, billfold, notecase, pocketbook",0.28,0.42,0.3360000000000001,50
"wardrobe, closet, press",0.3838383838383838,0.76,0.5100671140939597,50
"warplane, military plane",0.4157303370786517,0.74,0.5323741007194244,50
"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.6166666666666667,0.74,0.6727272727272727,50
"washer, automatic washer, washing machine",0.7380952380952381,0.62,0.6739130434782609,50
water bottle,0.3968253968253968,0.5,0.4424778761061947,50
water jug,0.4,0.32,0.35555555555555557,50
water tower,0.9555555555555556,0.86,0.9052631578947369,50
whiskey jug,0.8108108108108109,0.6,0.6896551724137931,50
whistle,0.5660377358490566,0.6,0.5825242718446602,50
wig,0.7948717948717948,0.62,0.6966292134831461,50
window screen,0.49056603773584906,0.52,0.5048543689320388,50
window shade,0.4,0.6,0.48,50
Windsor tie,0.9166666666666666,0.22,0.3548387096774193,50
wine bottle,0.5,0.52,0.5098039215686274,50
wing,0.6923076923076923,0.36,0.47368421052631576,50
wok,0.5454545454545454,0.36,0.43373493975903615,50
wooden spoon,0.7272727272727273,0.32,0.4444444444444444,50
"wool, woolen, woollen",0.5,0.06,0.10714285714285712,50
"worm fence, snake fence, snake-rail fence, Virginia fence",0.5614035087719298,0.64,0.5981308411214953,50
wreck,0.546875,0.7,0.6140350877192983,50
yawl,0.7441860465116279,0.64,0.6881720430107526,50
yurt,0.9411764705882353,0.64,0.7619047619047621,50
"web site, website, internet site, site",0.4423076923076923,0.92,0.5974025974025974,50
comic book,0.30303030303030304,0.6,0.40268456375838924,50
"crossword puzzle, crossword",0.8181818181818182,0.72,0.7659574468085107,50
street sign,0.6875,0.66,0.673469387755102,50
"traffic light, traffic signal, stoplight",0.527027027027027,0.78,0.6290322580645161,50
"book jacket, dust cover, dust jacket, dust wrapper",0.5555555555555556,0.5,0.5263157894736842,50
menu,0.7674418604651163,0.66,0.7096774193548386,50
plate,0.2696629213483146,0.48,0.3453237410071942,50
guacamole,0.896551724137931,0.52,0.6582278481012658,50
consomme,0.5185185185185185,0.56,0.5384615384615384,50
"hot pot, hotpot",0.547945205479452,0.8,0.6504065040650406,50
trifle,0.7758620689655172,0.9,0.8333333333333334,50
"ice cream, icecream",0.38,0.38,0.38,50
"ice lolly, lolly, lollipop, popsicle",0.7441860465116279,0.64,0.6881720430107526,50
French loaf,0.6571428571428571,0.46,0.5411764705882354,50
"bagel, beigel",0.6226415094339622,0.66,0.6407766990291262,50
pretzel,0.5555555555555556,0.7,0.6194690265486726,50
cheeseburger,0.9302325581395349,0.8,0.8602150537634408,50
"hotdog, hot dog, red hot",0.6538461538461539,0.68,0.6666666666666666,50
mashed potato,0.7391304347826086,0.68,0.7083333333333334,50
head cabbage,0.8095238095238095,0.68,0.7391304347826089,50
broccoli,0.7288135593220338,0.86,0.7889908256880733,50
cauliflower,0.7962962962962963,0.86,0.826923076923077,50
"zucchini, courgette",0.9130434782608695,0.42,0.5753424657534246,50
spaghetti squash,0.7857142857142857,0.66,0.717391304347826,50
acorn squash,0.85,0.68,0.7555555555555556,50
butternut squash,0.7446808510638298,0.7,0.7216494845360825,50
"cucumber, cuke",0.46511627906976744,0.8,0.5882352941176471,50
"artichoke, globe artichoke",0.9090909090909091,0.8,0.8510638297872342,50
bell pepper,0.88,0.88,0.88,50
cardoon,0.8363636363636363,0.92,0.8761904761904761,50
mushroom,0.3380281690140845,0.48,0.39669421487603307,50
Granny Smith,0.9767441860465116,0.84,0.9032258064516129,50
strawberry,0.5892857142857143,0.66,0.6226415094339622,50
orange,0.7391304347826086,0.68,0.7083333333333334,50
lemon,0.717391304347826,0.66,0.6875,50
fig,0.75,0.78,0.7647058823529411,50
"pineapple, ananas",0.9615384615384616,0.5,0.6578947368421052,50
banana,0.8297872340425532,0.78,0.8041237113402062,50
"jackfruit, jak, jack",0.8478260869565217,0.78,0.8125,50
custard apple,0.7090909090909091,0.78,0.7428571428571428,50
pomegranate,0.9210526315789473,0.7,0.7954545454545453,50
hay,0.8620689655172413,0.5,0.6329113924050632,50
carbonara,0.9047619047619048,0.76,0.8260869565217391,50
"chocolate sauce, chocolate syrup",0.4117647058823529,0.56,0.4745762711864407,50
dough,0.5,0.2,0.28571428571428575,50
"meat loaf, meatloaf",0.6896551724137931,0.4,0.5063291139240508,50
"pizza, pizza pie",0.8857142857142857,0.62,0.7294117647058823,50
potpie,0.6976744186046512,0.6,0.6451612903225806,50
burrito,0.8048780487804879,0.66,0.7252747252747254,50
red wine,0.58,0.58,0.58,50
espresso,0.6904761904761905,0.58,0.6304347826086957,50
cup,0.40425531914893614,0.38,0.3917525773195877,50
eggnog,0.5128205128205128,0.4,0.449438202247191,50
alp,0.4461538461538462,0.58,0.5043478260869565,50
bubble,0.3486238532110092,0.76,0.47798742138364786,50
"cliff, drop, drop-off",0.5416666666666666,0.26,0.35135135135135137,50
coral reef,0.3707865168539326,0.66,0.47482014388489213,50
geyser,0.9375,0.9,0.9183673469387755,50
"lakeside, lakeshore",0.32608695652173914,0.3,0.31250000000000006,50
"promontory, headland, head, foreland",0.65,0.52,0.5777777777777778,50
"sandbar, sand bar",0.5192307692307693,0.54,0.5294117647058824,50
"seashore, coast, seacoast, sea-coast",0.25316455696202533,0.4,0.31007751937984496,50
"valley, vale",0.875,0.42,0.5675675675675675,50
volcano,0.7333333333333333,0.66,0.6947368421052631,50
"ballplayer, baseball player",0.62,0.62,0.62,50
"groom, bridegroom",0.6829268292682927,0.56,0.6153846153846154,50
scuba diver,0.6617647058823529,0.9,0.7627118644067796,50
rapeseed,0.8421052631578947,0.96,0.8971962616822429,50
daisy,0.8596491228070176,0.98,0.9158878504672898,50
"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",0.98,0.98,0.98,50
corn,0.3958333333333333,0.38,0.3877551020408163,50
acorn,0.813953488372093,0.7,0.7526881720430109,50
"hip, rose hip, rosehip",0.8163265306122449,0.8,0.8080808080808082,50
"buckeye, horse chestnut, conker",0.782608695652174,0.72,0.7499999999999999,50
coral fungus,0.7931034482758621,0.92,0.851851851851852,50
agaric,0.6212121212121212,0.82,0.706896551724138,50
gyromitra,0.8461538461538461,0.88,0.8627450980392156,50
"stinkhorn, carrion fungus",0.7692307692307693,0.8,0.7843137254901961,50
earthstar,0.9375,0.9,0.9183673469387755,50
"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.6530612244897959,0.64,0.6464646464646464,50
bolete,0.9090909090909091,0.4,0.5555555555555556,50
"ear, spike, capitulum",0.4782608695652174,0.44,0.4583333333333333,50
"toilet tissue, toilet paper, bathroom tissue",0.8,0.24,0.36923076923076925,50
