,precision,recall,f1-score,support
croquet ball,0.86,0.86,0.8599999999999999,50
crutch,0.4642857142857143,0.52,0.49056603773584906,50
cuirass,0.6153846153846154,0.48,0.5393258426966293,50
"dam, dike, dyke",0.7647058823529411,0.78,0.7722772277227723,50
desk,0.421875,0.54,0.4736842105263158,50
desktop computer,0.4027777777777778,0.58,0.47540983606557374,50
"dial telephone, dial phone",0.8431372549019608,0.86,0.8514851485148515,50
"diaper, nappy, napkin",0.6229508196721312,0.76,0.6846846846846847,50
digital clock,0.5833333333333334,0.56,0.5714285714285714,50
digital watch,0.6842105263157895,0.52,0.5909090909090909,50
"dining table, board",0.6307692307692307,0.82,0.7130434782608696,50
"dishrag, dishcloth",0.8958333333333334,0.86,0.8775510204081632,50
"dishwasher, dish washer, dishwashing machine",0.7560975609756098,0.62,0.6813186813186813,50
"disk brake, disc brake",0.8571428571428571,0.96,0.9056603773584904,50
"dock, dockage, docking facility",0.5918367346938775,0.58,0.5858585858585857,50
"dogsled, dog sled, dog sleigh",0.8035714285714286,0.9,0.8490566037735849,50
dome,0.7142857142857143,0.7,0.7070707070707072,50
"doormat, welcome mat",0.673469387755102,0.66,0.6666666666666666,50
"drilling platform, offshore rig",0.8541666666666666,0.82,0.836734693877551,50
"drum, membranophone, tympan",0.5217391304347826,0.48,0.4999999999999999,50
drumstick,0.6511627906976745,0.56,0.6021505376344087,50
dumbbell,0.5686274509803921,0.58,0.5742574257425743,50
Dutch oven,0.68,0.68,0.68,50
"electric fan, blower",0.8297872340425532,0.78,0.8041237113402062,50
electric guitar,0.6956521739130435,0.64,0.6666666666666666,50
electric locomotive,0.8979591836734694,0.88,0.888888888888889,50
entertainment center,0.7419354838709677,0.92,0.8214285714285714,50
envelope,0.4897959183673469,0.48,0.48484848484848486,50
espresso maker,0.7551020408163265,0.74,0.7474747474747474,50
face powder,0.7288135593220338,0.86,0.7889908256880733,50
"feather boa, boa",0.8837209302325582,0.76,0.8172043010752689,50
"file, file cabinet, filing cabinet",0.7843137254901961,0.8,0.792079207920792,50
fireboat,0.8888888888888888,0.96,0.923076923076923,50
"fire engine, fire truck",0.9024390243902439,0.74,0.8131868131868132,50
"fire screen, fireguard",0.7105263157894737,0.54,0.6136363636363636,50
"flagpole, flagstaff",0.7254901960784313,0.74,0.7326732673267328,50
"flute, transverse flute",0.45652173913043476,0.42,0.43749999999999994,50
folding chair,0.8181818181818182,0.72,0.7659574468085107,50
football helmet,0.8490566037735849,0.9,0.8737864077669903,50
forklift,0.7288135593220338,0.86,0.7889908256880733,50
fountain,0.5866666666666667,0.88,0.704,50
fountain pen,0.7222222222222222,0.78,0.7500000000000001,50
four-poster,0.6896551724137931,0.8,0.7407407407407408,50
freight car,0.9245283018867925,0.98,0.9514563106796116,50
"French horn, horn",0.8571428571428571,0.72,0.782608695652174,50
"frying pan, frypan, skillet",0.6341463414634146,0.52,0.5714285714285714,50
fur coat,0.7592592592592593,0.82,0.7884615384615384,50
"garbage truck, dustcart",0.6911764705882353,0.94,0.7966101694915254,50
"gasmask, respirator, gas helmet",0.6,0.84,0.7000000000000001,50
"gas pump, gasoline pump, petrol pump, island dispenser",0.8444444444444444,0.76,0.8,50
goblet,0.7142857142857143,0.6,0.6521739130434783,50
go-kart,0.8214285714285714,0.92,0.8679245283018867,50
golf ball,0.9210526315789473,0.7,0.7954545454545453,50
"golfcart, golf cart",0.7049180327868853,0.86,0.7747747747747747,50
gondola,0.8846153846153846,0.92,0.9019607843137256,50
"gong, tam-tam",0.75,0.66,0.702127659574468,50
gown,0.6511627906976745,0.56,0.6021505376344087,50
"grand piano, grand",0.6229508196721312,0.76,0.6846846846846847,50
"greenhouse, nursery, glasshouse",0.6923076923076923,0.72,0.7058823529411765,50
"grille, radiator grille",0.6938775510204082,0.68,0.686868686868687,50
"grocery store, grocery, food market, market",0.4852941176470588,0.66,0.5593220338983051,50
guillotine,0.75,0.9,0.8181818181818182,50
hair slide,0.49019607843137253,0.5,0.495049504950495,50
hair spray,0.6571428571428571,0.46,0.5411764705882354,50
half track,0.7368421052631579,0.84,0.7850467289719626,50
hammer,0.6756756756756757,0.5,0.5747126436781609,50
hamper,0.7837837837837838,0.58,0.6666666666666666,50
"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.8048780487804879,0.66,0.7252747252747254,50
"hand-held computer, hand-held microcomputer",0.7631578947368421,0.58,0.6590909090909091,50
"handkerchief, hankie, hanky, hankey",0.6515151515151515,0.86,0.7413793103448276,50
"hard disc, hard disk, fixed disk",0.7692307692307693,0.8,0.7843137254901961,50
"harmonica, mouth organ, harp, mouth harp",0.7454545454545455,0.82,0.780952380952381,50
harp,0.8333333333333334,0.9,0.8653846153846153,50
"harvester, reaper",0.75,0.72,0.7346938775510204,50
hatchet,0.7105263157894737,0.54,0.6136363636363636,50
holster,0.8,0.64,0.7111111111111111,50
"home theater, home theatre",0.6739130434782609,0.62,0.6458333333333334,50
honeycomb,0.6216216216216216,0.46,0.5287356321839081,50
"hook, claw",0.4,0.28,0.3294117647058824,50
"hoopskirt, crinoline",0.5714285714285714,0.64,0.6037735849056605,50
"horizontal bar, high bar",0.66,0.66,0.66,50
"horse cart, horse-cart",0.8125,0.78,0.7959183673469388,50
hourglass,0.8,0.96,0.8727272727272728,50
iPod,0.7962962962962963,0.86,0.826923076923077,50
"iron, smoothing iron",0.7049180327868853,0.86,0.7747747747747747,50
jack-o'-lantern,0.8727272727272727,0.96,0.9142857142857144,50
"jean, blue jean, denim",0.6862745098039216,0.7,0.693069306930693,50
"jeep, landrover",0.925,0.74,0.8222222222222222,50
"jersey, T-shirt, tee shirt",0.7017543859649122,0.8,0.7476635514018691,50
jigsaw puzzle,0.7924528301886793,0.84,0.8155339805825242,50
"jinrikisha, ricksha, rickshaw",0.7413793103448276,0.86,0.7962962962962963,50
joystick,0.851063829787234,0.8,0.8247422680412372,50
kimono,0.8571428571428571,0.84,0.8484848484848485,50
knee pad,0.7959183673469388,0.78,0.7878787878787878,50
knot,0.7804878048780488,0.64,0.7032967032967035,50
"lab coat, laboratory coat",0.6440677966101694,0.76,0.6972477064220184,50
ladle,0.46153846153846156,0.36,0.4044943820224719,50
"lampshade, lamp shade",0.5581395348837209,0.48,0.5161290322580644,50
"laptop, laptop computer",0.3023255813953488,0.26,0.27956989247311825,50
"lawn mower, mower",0.6721311475409836,0.82,0.7387387387387387,50
"lens cap, lens cover",0.8666666666666667,0.52,0.65,50
"letter opener, paper knife, paperknife",0.5945945945945946,0.44,0.5057471264367815,50
library,0.6,0.6,0.6,50
lifeboat,0.8703703703703703,0.94,0.9038461538461539,50
"lighter, light, igniter, ignitor",0.582089552238806,0.78,0.6666666666666667,50
"limousine, limo",0.7659574468085106,0.72,0.7422680412371133,50
"liner, ocean liner",0.8076923076923077,0.84,0.8235294117647058,50
"lipstick, lip rouge",0.8125,0.78,0.7959183673469388,50
Loafer,0.82,0.82,0.82,50
lotion,0.5217391304347826,0.48,0.4999999999999999,50
"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",0.6764705882352942,0.46,0.5476190476190477,50
"loupe, jeweler's loupe",0.5365853658536586,0.44,0.4835164835164836,50
"lumbermill, sawmill",0.5416666666666666,0.78,0.6393442622950819,50
magnetic compass,0.8709677419354839,0.54,0.6666666666666666,50
"mailbag, postbag",0.6470588235294118,0.66,0.6534653465346535,50
"mailbox, letter box",0.8541666666666666,0.82,0.836734693877551,50
maillot,0.17142857142857143,0.12,0.1411764705882353,50
"maillot, tank suit",0.44776119402985076,0.6,0.5128205128205128,50
manhole cover,0.9019607843137255,0.92,0.9108910891089109,50
maraca,0.7551020408163265,0.74,0.7474747474747474,50
"marimba, xylophone",0.8936170212765957,0.84,0.8659793814432989,50
mask,0.675,0.54,0.6000000000000001,50
matchstick,0.7727272727272727,0.68,0.7234042553191491,50
maypole,0.8166666666666667,0.98,0.890909090909091,50
"maze, labyrinth",0.711864406779661,0.84,0.7706422018348624,50
measuring cup,0.8823529411764706,0.6,0.7142857142857143,50
"medicine chest, medicine cabinet",0.6274509803921569,0.64,0.6336633663366336,50
"megalith, megalithic structure",0.813953488372093,0.7,0.7526881720430109,50
"microphone, mike",0.5897435897435898,0.46,0.5168539325842696,50
"microwave, microwave oven",0.5517241379310345,0.64,0.5925925925925927,50
military uniform,0.49122807017543857,0.56,0.5233644859813084,50
milk can,0.7555555555555555,0.68,0.7157894736842104,50
minibus,0.5970149253731343,0.8,0.6837606837606838,50
"miniskirt, mini",0.47058823529411764,0.64,0.5423728813559322,50
minivan,0.6216216216216216,0.46,0.5287356321839081,50
missile,0.5142857142857142,0.36,0.4235294117647058,50
mitten,0.7857142857142857,0.66,0.717391304347826,50
mixing bowl,0.671875,0.86,0.7543859649122807,50
"mobile home, manufactured home",0.9032258064516129,0.56,0.691358024691358,50
Model T,0.8571428571428571,0.96,0.9056603773584904,50
modem,0.7209302325581395,0.62,0.6666666666666666,50
monastery,0.55,0.44,0.48888888888888893,50
monitor,0.3333333333333333,0.28,0.30434782608695654,50
moped,0.7317073170731707,0.6,0.6593406593406594,50
mortar,0.78,0.78,0.78,50
mortarboard,0.603448275862069,0.7,0.6481481481481481,50
mosque,0.9148936170212766,0.86,0.8865979381443299,50
mosquito net,0.7833333333333333,0.94,0.8545454545454546,50
"motor scooter, scooter",0.8958333333333334,0.86,0.8775510204081632,50
"mountain bike, all-terrain bike, off-roader",0.6212121212121212,0.82,0.706896551724138,50
mountain tent,0.8431372549019608,0.86,0.8514851485148515,50
"mouse, computer mouse",0.5789473684210527,0.44,0.5,50
mousetrap,0.8163265306122449,0.8,0.8080808080808082,50
moving van,0.8387096774193549,0.52,0.6419753086419753,50
muzzle,0.8529411764705882,0.58,0.6904761904761905,50
nail,0.6511627906976745,0.56,0.6021505376344087,50
neck brace,0.7441860465116279,0.64,0.6881720430107526,50
necklace,0.5443037974683544,0.86,0.6666666666666666,50
nipple,0.7777777777777778,0.84,0.8076923076923077,50
"notebook, notebook computer",0.2549019607843137,0.26,0.25742574257425743,50
obelisk,0.75,0.78,0.7647058823529411,50
"oboe, hautboy, hautbois",0.7105263157894737,0.54,0.6136363636363636,50
"ocarina, sweet potato",0.8571428571428571,0.84,0.8484848484848485,50
"odometer, hodometer, mileometer, milometer",0.9230769230769231,0.96,0.9411764705882353,50
oil filter,0.7631578947368421,0.58,0.6590909090909091,50
"organ, pipe organ",0.9473684210526315,0.72,0.8181818181818181,50
"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.8392857142857143,0.94,0.8867924528301886,50
overskirt,0.6470588235294118,0.22,0.3283582089552239,50
oxcart,0.609375,0.78,0.6842105263157895,50
oxygen mask,0.6666666666666666,0.6,0.631578947368421,50
packet,0.3194444444444444,0.46,0.3770491803278688,50
"paddle, boat paddle",0.6274509803921569,0.64,0.6336633663366336,50
"paddlewheel, paddle wheel",0.8823529411764706,0.9,0.8910891089108911,50
padlock,0.7169811320754716,0.76,0.7378640776699028,50
paintbrush,0.5522388059701493,0.74,0.6324786324786325,50
"pajama, pyjama, pj's, jammies",0.7254901960784313,0.74,0.7326732673267328,50
palace,0.5932203389830508,0.7,0.6422018348623852,50
"panpipe, pandean pipe, syrinx",0.925,0.74,0.8222222222222222,50
paper towel,0.578125,0.74,0.6491228070175439,50
"parachute, chute",0.8363636363636363,0.92,0.8761904761904761,50
"parallel bars, bars",0.7169811320754716,0.76,0.7378640776699028,50
park bench,0.6964285714285714,0.78,0.7358490566037736,50
parking meter,0.8653846153846154,0.9,0.8823529411764707,50
"passenger car, coach, carriage",0.6904761904761905,0.58,0.6304347826086957,50
"patio, terrace",0.6285714285714286,0.44,0.5176470588235295,50
"pay-phone, pay-station",0.851063829787234,0.8,0.8247422680412372,50
"pedestal, plinth, footstall",0.7714285714285715,0.54,0.6352941176470589,50
"pencil box, pencil case",0.5,0.7,0.5833333333333334,50
pencil sharpener,0.58,0.58,0.58,50
"perfume, essence",0.5614035087719298,0.64,0.5981308411214953,50
Petri dish,0.8,0.72,0.7578947368421052,50
photocopier,0.7076923076923077,0.92,0.8,50
"pick, plectrum, plectron",0.8297872340425532,0.78,0.8041237113402062,50
pickelhaube,0.8409090909090909,0.74,0.7872340425531915,50
"picket fence, paling",0.7166666666666667,0.86,0.7818181818181817,50
"pickup, pickup truck",0.6875,0.66,0.673469387755102,50
pier,0.47368421052631576,0.54,0.5046728971962616,50
"piggy bank, penny bank",0.9019607843137255,0.92,0.9108910891089109,50
pill bottle,0.7555555555555555,0.68,0.7157894736842104,50
pillow,0.8163265306122449,0.8,0.8080808080808082,50
ping-pong ball,0.7543859649122807,0.86,0.8037383177570094,50
pinwheel,0.88,0.88,0.88,50
"pirate, pirate ship",0.84,0.84,0.8399999999999999,50
"pitcher, ewer",0.5,0.46,0.4791666666666667,50
"plane, carpenter's plane, woodworking plane",0.8148148148148148,0.88,0.8461538461538461,50
planetarium,0.8627450980392157,0.88,0.8712871287128714,50
plastic bag,0.5555555555555556,0.5,0.5263157894736842,50
plate rack,0.875,0.56,0.6829268292682927,50
"plow, plough",0.631578947368421,0.72,0.6728971962616822,50
"plunger, plumber's helper",0.6923076923076923,0.54,0.6067415730337079,50
"Polaroid camera, Polaroid Land camera",0.7,0.84,0.7636363636363636,50
pole,0.4117647058823529,0.42,0.41584158415841577,50
