,precision,recall,f1-score,support
"tricycle, trike, velocipede",1.0,0.04,0.07692307692307693,50
trimaran,0.8,0.08,0.14545454545454545,50
tripod,0.4,0.32,0.35555555555555557,50
triumphal arch,0.375,0.72,0.4931506849315069,50
"trolleybus, trolley coach, trackless trolley",0.5,0.12,0.1935483870967742,50
trombone,0.0,0.0,0.0,50
"tub, vat",0.175,0.14,0.15555555555555556,50
turnstile,0.2839506172839506,0.46,0.3511450381679389,50
typewriter keyboard,0.391304347826087,0.18,0.2465753424657534,50
umbrella,0.8,0.08,0.14545454545454545,50
"unicycle, monocycle",0.4444444444444444,0.08,0.13559322033898308,50
"upright, upright piano",0.5897435897435898,0.46,0.5168539325842696,50
"vacuum, vacuum cleaner",0.5,0.02,0.038461538461538464,50
vase,0.23076923076923078,0.12,0.15789473684210525,50
vault,0.11418685121107267,0.66,0.1946902654867257,50
velvet,0.0,0.0,0.0,50
vending machine,0.4305555555555556,0.62,0.5081967213114755,50
vestment,0.10526315789473684,0.04,0.057971014492753624,50
viaduct,0.375,0.12,0.18181818181818182,50
"violin, fiddle",0.3333333333333333,0.02,0.03773584905660377,50
volleyball,0.75,0.12,0.20689655172413793,50
waffle iron,1.0,0.04,0.07692307692307693,50
wall clock,0.15789473684210525,0.36,0.21951219512195122,50
"wallet, billfold, notecase, pocketbook",0.1,0.02,0.03333333333333333,50
"wardrobe, closet, press",0.45454545454545453,0.4,0.4255319148936171,50
"warplane, military plane",0.10416666666666667,0.1,0.10204081632653063,50
"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.68,0.34,0.4533333333333334,50
"washer, automatic washer, washing machine",0.7692307692307693,0.2,0.31746031746031744,50
water bottle,0.13636363636363635,0.06,0.08333333333333333,50
water jug,0.16666666666666666,0.04,0.06451612903225806,50
water tower,0.6666666666666666,0.56,0.6086956521739131,50
whiskey jug,1.0,0.4,0.5714285714285715,50
whistle,0.3448275862068966,0.2,0.2531645569620254,50
wig,0.7777777777777778,0.14,0.23728813559322035,50
window screen,0.011782032400589101,0.48,0.022999520843315763,50
window shade,0.24615384615384617,0.32,0.27826086956521734,50
Windsor tie,0.1509433962264151,0.16,0.1553398058252427,50
wine bottle,0.0603448275862069,0.14,0.08433734939759036,50
wing,0.25,0.02,0.037037037037037035,50
wok,0.25,0.06,0.0967741935483871,50
wooden spoon,0.25,0.02,0.037037037037037035,50
"wool, woolen, woollen",0.0,0.0,0.0,50
"worm fence, snake fence, snake-rail fence, Virginia fence",0.04857142857142857,0.34,0.085,50
wreck,0.10843373493975904,0.18,0.13533834586466165,50
yawl,0.5,0.02,0.038461538461538464,50
yurt,1.0,0.02,0.0392156862745098,50
"web site, website, internet site, site",0.5125,0.82,0.6307692307692307,50
comic book,0.5,0.02,0.038461538461538464,50
"crossword puzzle, crossword",0.1590909090909091,0.42,0.23076923076923075,50
street sign,0.6,0.18,0.2769230769230769,50
"traffic light, traffic signal, stoplight",0.11794871794871795,0.46,0.18775510204081633,50
"book jacket, dust cover, dust jacket, dust wrapper",0.5882352941176471,0.2,0.29850746268656714,50
menu,0.6944444444444444,0.5,0.5813953488372093,50
plate,0.3,0.06,0.09999999999999999,50
guacamole,0.0,0.0,0.0,50
consomme,0.4406779661016949,0.52,0.47706422018348627,50
"hot pot, hotpot",0.0,0.0,0.0,50
trifle,1.0,0.12,0.21428571428571425,50
"ice cream, icecream",0.0,0.0,0.0,50
"ice lolly, lolly, lollipop, popsicle",0.5454545454545454,0.12,0.19672131147540983,50
French loaf,0.0,0.0,0.0,50
"bagel, beigel",0.7272727272727273,0.16,0.2622950819672131,50
pretzel,0.5454545454545454,0.12,0.19672131147540983,50
cheeseburger,1.0,0.02,0.0392156862745098,50
"hotdog, hot dog, red hot",0.6666666666666666,0.04,0.07547169811320754,50
mashed potato,0.75,0.24,0.36363636363636365,50
head cabbage,0.5333333333333333,0.16,0.24615384615384614,50
broccoli,0.8333333333333334,0.1,0.17857142857142858,50
cauliflower,0.8888888888888888,0.32,0.47058823529411764,50
"zucchini, courgette",0.5185185185185185,0.28,0.36363636363636365,50
spaghetti squash,0.43333333333333335,0.52,0.4727272727272728,50
acorn squash,0.8571428571428571,0.12,0.21052631578947367,50
butternut squash,0.42105263157894735,0.32,0.3636363636363636,50
"cucumber, cuke",0.2702702702702703,0.2,0.22988505747126436,50
"artichoke, globe artichoke",1.0,0.02,0.0392156862745098,50
bell pepper,0.9285714285714286,0.26,0.40625,50
cardoon,0.9166666666666666,0.22,0.3548387096774193,50
mushroom,0.5,0.16,0.24242424242424243,50
Granny Smith,0.6470588235294118,0.66,0.6534653465346535,50
strawberry,0.6111111111111112,0.22,0.3235294117647059,50
orange,0.6774193548387096,0.42,0.5185185185185185,50
lemon,0.8,0.16,0.26666666666666666,50
fig,1.0,0.2,0.33333333333333337,50
"pineapple, ananas",1.0,0.02,0.0392156862745098,50
banana,0.875,0.14,0.24137931034482757,50
"jackfruit, jak, jack",0.6,0.3,0.4,50
custard apple,1.0,0.14,0.24561403508771928,50
pomegranate,1.0,0.02,0.0392156862745098,50
hay,1.0,0.04,0.07692307692307693,50
carbonara,0.8666666666666667,0.26,0.4,50
"chocolate sauce, chocolate syrup",0.3333333333333333,0.02,0.03773584905660377,50
dough,0.0,0.0,0.0,50
"meat loaf, meatloaf",1.0,0.02,0.0392156862745098,50
"pizza, pizza pie",0.0,0.0,0.0,50
potpie,0.75,0.06,0.1111111111111111,50
burrito,0.0,0.0,0.0,50
red wine,0.6,0.12,0.19999999999999998,50
espresso,1.0,0.04,0.07692307692307693,50
cup,0.0,0.0,0.0,50
eggnog,0.4375,0.14,0.21212121212121213,50
alp,0.3333333333333333,0.16,0.21621621621621623,50
bubble,0.4666666666666667,0.14,0.2153846153846154,50
"cliff, drop, drop-off",0.05,0.02,0.02857142857142857,50
coral reef,0.22727272727272727,0.1,0.1388888888888889,50
geyser,0.6666666666666666,0.64,0.6530612244897959,50
"lakeside, lakeshore",0.044642857142857144,0.1,0.0617283950617284,50
"promontory, headland, head, foreland",0.7,0.14,0.23333333333333336,50
"sandbar, sand bar",0.6428571428571429,0.18,0.28124999999999994,50
"seashore, coast, seacoast, sea-coast",0.08843537414965986,0.26,0.1319796954314721,50
"valley, vale",0.8571428571428571,0.12,0.21052631578947367,50
volcano,0.5555555555555556,0.1,0.16949152542372883,50
"ballplayer, baseball player",0.5,0.1,0.16666666666666669,50
"groom, bridegroom",0.0,0.0,0.0,50
scuba diver,0.5454545454545454,0.24,0.3333333333333333,50
rapeseed,0.8809523809523809,0.74,0.8043478260869565,50
daisy,0.8709677419354839,0.54,0.6666666666666666,50
"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",0.9130434782608695,0.42,0.5753424657534246,50
corn,0.13043478260869565,0.06,0.0821917808219178,50
acorn,0.75,0.06,0.1111111111111111,50
"hip, rose hip, rosehip",0.7272727272727273,0.16,0.2622950819672131,50
"buckeye, horse chestnut, conker",0.8571428571428571,0.12,0.21052631578947367,50
coral fungus,0.26136363636363635,0.46,0.3333333333333333,50
agaric,0.6666666666666666,0.44,0.5301204819277109,50
gyromitra,0.5,0.04,0.07407407407407407,50
"stinkhorn, carrion fungus",0.6666666666666666,0.04,0.07547169811320754,50
earthstar,1.0,0.14,0.24561403508771928,50
"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.05405405405405406,0.04,0.045977011494252866,50
bolete,1.0,0.04,0.07692307692307693,50
"ear, spike, capitulum",0.4166666666666667,0.2,0.2702702702702703,50
"toilet tissue, toilet paper, bathroom tissue",0.5,0.04,0.07407407407407407,50
