,precision,recall,f1-score,support
"swimming trunks, bathing trunks",0.07692307692307693,0.02,0.03174603174603175,50
swing,0.021505376344086023,0.04,0.027972027972027975,50
"switch, electric switch, electrical switch",0.19230769230769232,0.1,0.13157894736842105,50
syringe,0.09090909090909091,0.04,0.05555555555555555,50
table lamp,0.4090909090909091,0.18,0.25,50
"tank, army tank, armored combat vehicle, armoured combat vehicle",0.044642857142857144,0.1,0.0617283950617284,50
tape player,0.14814814814814814,0.08,0.10389610389610389,50
teapot,0.15384615384615385,0.2,0.17391304347826086,50
"teddy, teddy bear",0.07272727272727272,0.32,0.11851851851851852,50
"television, television system",0.14285714285714285,0.06,0.08450704225352111,50
tennis ball,0.26804123711340205,0.52,0.35374149659863946,50
"thatch, thatched roof",0.11392405063291139,0.18,0.13953488372093023,50
"theater curtain, theatre curtain",0.6666666666666666,0.36,0.4675324675324675,50
thimble,0.05641025641025641,0.22,0.08979591836734693,50
"thresher, thrasher, threshing machine",0.0,0.0,0.0,50
throne,0.14864864864864866,0.22,0.17741935483870966,50
tile roof,0.17142857142857143,0.24,0.19999999999999998,50
toaster,0.08695652173913043,0.08,0.08333333333333333,50
"tobacco shop, tobacconist shop, tobacconist",0.044444444444444446,0.04,0.042105263157894736,50
toilet seat,0.35714285714285715,0.1,0.15625,50
torch,0.20454545454545456,0.18,0.1914893617021277,50
totem pole,0.34782608695652173,0.16,0.2191780821917808,50
"tow truck, tow car, wrecker",0.08571428571428572,0.12,0.09999999999999999,50
toyshop,0.04578313253012048,0.38,0.08172043010752689,50
tractor,0.2,0.04,0.06666666666666667,50
"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",0.043010752688172046,0.08,0.05594405594405595,50
tray,0.6,0.06,0.1090909090909091,50
trench coat,0.0,0.0,0.0,50
"tricycle, trike, velocipede",0.125,0.08,0.09756097560975609,50
trimaran,0.19672131147540983,0.24,0.21621621621621623,50
tripod,0.09210526315789473,0.14,0.1111111111111111,50
triumphal arch,0.35714285714285715,0.1,0.15625,50
"trolleybus, trolley coach, trackless trolley",0.0,0.0,0.0,50
trombone,0.08928571428571429,0.1,0.09433962264150945,50
"tub, vat",0.0,0.0,0.0,50
turnstile,0.15789473684210525,0.06,0.08695652173913043,50
typewriter keyboard,0.2112676056338028,0.3,0.24793388429752067,50
umbrella,0.03125,0.02,0.024390243902439022,50
"unicycle, monocycle",0.037037037037037035,0.02,0.025974025974025972,50
"upright, upright piano",0.6363636363636364,0.14,0.22950819672131148,50
"vacuum, vacuum cleaner",0.2,0.02,0.03636363636363636,50
vase,0.058823529411764705,0.02,0.02985074626865672,50
vault,0.5333333333333333,0.16,0.24615384615384614,50
velvet,0.0,0.0,0.0,50
vending machine,0.2222222222222222,0.36,0.27480916030534347,50
vestment,0.05660377358490566,0.06,0.05825242718446602,50
viaduct,0.26785714285714285,0.3,0.2830188679245283,50
"violin, fiddle",0.09195402298850575,0.16,0.1167883211678832,50
volleyball,0.15,0.06,0.08571428571428572,50
waffle iron,0.0,0.0,0.0,50
wall clock,0.13333333333333333,0.08,0.1,50
"wallet, billfold, notecase, pocketbook",0.0,0.0,0.0,50
"wardrobe, closet, press",0.0,0.0,0.0,50
"warplane, military plane",0.2,0.08,0.11428571428571428,50
"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.21153846153846154,0.22,0.2156862745098039,50
"washer, automatic washer, washing machine",0.4,0.08,0.13333333333333333,50
water bottle,0.07865168539325842,0.14,0.10071942446043167,50
water jug,0.14285714285714285,0.02,0.03508771929824562,50
water tower,0.32786885245901637,0.4,0.36036036036036034,50
whiskey jug,0.6190476190476191,0.26,0.36619718309859156,50
whistle,0.0,0.0,0.0,50
wig,0.45454545454545453,0.1,0.16393442622950818,50
window screen,0.5,0.16,0.24242424242424243,50
window shade,0.14285714285714285,0.04,0.0625,50
Windsor tie,0.16666666666666666,0.02,0.03571428571428571,50
wine bottle,0.046875,0.06,0.05263157894736842,50
wing,0.42857142857142855,0.06,0.10526315789473684,50
wok,0.058823529411764705,0.08,0.06779661016949153,50
wooden spoon,0.07692307692307693,0.02,0.03174603174603175,50
"wool, woolen, woollen",0.6666666666666666,0.04,0.07547169811320754,50
"worm fence, snake fence, snake-rail fence, Virginia fence",0.08045977011494253,0.14,0.10218978102189781,50
wreck,0.1125,0.18,0.13846153846153847,50
yawl,0.4827586206896552,0.28,0.35443037974683544,50
yurt,0.26666666666666666,0.08,0.12307692307692307,50
"web site, website, internet site, site",0.2647058823529412,0.54,0.35526315789473684,50
comic book,0.09230769230769231,0.12,0.10434782608695653,50
"crossword puzzle, crossword",0.16666666666666666,0.42,0.23863636363636362,50
street sign,0.14285714285714285,0.02,0.03508771929824562,50
"traffic light, traffic signal, stoplight",0.1038961038961039,0.16,0.12598425196850394,50
"book jacket, dust cover, dust jacket, dust wrapper",0.0,0.0,0.0,50
menu,0.13793103448275862,0.08,0.10126582278481013,50
plate,0.17391304347826086,0.08,0.1095890410958904,50
guacamole,0.29411764705882354,0.1,0.14925373134328357,50
consomme,0.45454545454545453,0.1,0.16393442622950818,50
"hot pot, hotpot",0.24390243902439024,0.2,0.21978021978021978,50
trifle,0.35294117647058826,0.36,0.3564356435643565,50
"ice cream, icecream",0.25,0.04,0.06896551724137932,50
"ice lolly, lolly, lollipop, popsicle",0.2222222222222222,0.08,0.11764705882352941,50
French loaf,0.23076923076923078,0.12,0.15789473684210525,50
"bagel, beigel",0.20512820512820512,0.16,0.17977528089887643,50
pretzel,0.13636363636363635,0.24,0.17391304347826086,50
cheeseburger,0.6153846153846154,0.16,0.253968253968254,50
"hotdog, hot dog, red hot",0.18181818181818182,0.12,0.14457831325301204,50
mashed potato,0.6666666666666666,0.04,0.07547169811320754,50
head cabbage,0.18181818181818182,0.04,0.06557377049180327,50
broccoli,0.08137044967880086,0.76,0.14700193423597682,50
cauliflower,0.37142857142857144,0.26,0.30588235294117644,50
"zucchini, courgette",0.08571428571428572,0.12,0.09999999999999999,50
spaghetti squash,0.375,0.06,0.10344827586206896,50
acorn squash,0.26666666666666666,0.16,0.2,50
butternut squash,0.25,0.06,0.0967741935483871,50
"cucumber, cuke",0.12,0.06,0.08,50
"artichoke, globe artichoke",0.22033898305084745,0.26,0.23853211009174313,50
bell pepper,0.39285714285714285,0.22,0.28205128205128205,50
cardoon,0.3372093023255814,0.58,0.4264705882352941,50
mushroom,0.15,0.06,0.08571428571428572,50
Granny Smith,0.5111111111111111,0.46,0.4842105263157895,50
strawberry,0.14925373134328357,0.4,0.21739130434782608,50
orange,0.39436619718309857,0.56,0.4628099173553719,50
lemon,0.36538461538461536,0.38,0.37254901960784315,50
fig,0.21212121212121213,0.14,0.1686746987951807,50
"pineapple, ananas",0.10576923076923077,0.22,0.14285714285714285,50
banana,0.25806451612903225,0.16,0.19753086419753085,50
"jackfruit, jak, jack",0.1619047619047619,0.34,0.21935483870967742,50
custard apple,0.27692307692307694,0.36,0.31304347826086953,50
pomegranate,0.13559322033898305,0.32,0.19047619047619047,50
hay,0.08737864077669903,0.18,0.11764705882352941,50
carbonara,0.7692307692307693,0.2,0.31746031746031744,50
"chocolate sauce, chocolate syrup",0.13513513513513514,0.1,0.11494252873563218,50
dough,0.16666666666666666,0.02,0.03571428571428571,50
"meat loaf, meatloaf",0.07142857142857142,0.04,0.05128205128205128,50
"pizza, pizza pie",0.31645569620253167,0.5,0.3875968992248062,50
potpie,0.0,0.0,0.0,50
burrito,0.4,0.08,0.13333333333333333,50
red wine,0.18181818181818182,0.12,0.14457831325301204,50
espresso,0.19230769230769232,0.1,0.13157894736842105,50
cup,0.09523809523809523,0.04,0.056338028169014086,50
eggnog,0.1111111111111111,0.06,0.07792207792207792,50
alp,0.17045454545454544,0.3,0.21739130434782608,50
bubble,0.09523809523809523,0.28,0.14213197969543148,50
"cliff, drop, drop-off",0.25,0.04,0.06896551724137932,50
coral reef,0.1527777777777778,0.44,0.22680412371134018,50
geyser,0.45161290322580644,0.56,0.5,50
"lakeside, lakeshore",0.06153846153846154,0.08,0.06956521739130433,50
"promontory, headland, head, foreland",0.14814814814814814,0.08,0.10389610389610389,50
"sandbar, sand bar",0.17777777777777778,0.32,0.2285714285714286,50
"seashore, coast, seacoast, sea-coast",0.02976190476190476,0.1,0.04587155963302752,50
"valley, vale",0.21794871794871795,0.34,0.265625,50
volcano,0.3404255319148936,0.32,0.32989690721649484,50
"ballplayer, baseball player",0.5454545454545454,0.12,0.19672131147540983,50
"groom, bridegroom",0.034653465346534656,0.14,0.05555555555555556,50
scuba diver,0.23255813953488372,0.4,0.29411764705882354,50
rapeseed,0.30666666666666664,0.92,0.4600000000000001,50
daisy,0.6111111111111112,0.66,0.6346153846153846,50
"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",0.5882352941176471,0.2,0.29850746268656714,50
corn,0.1568627450980392,0.16,0.1584158415841584,50
acorn,0.08333333333333333,0.22,0.12087912087912088,50
"hip, rose hip, rosehip",0.14285714285714285,0.28,0.18918918918918917,50
"buckeye, horse chestnut, conker",0.16666666666666666,0.2,0.1818181818181818,50
coral fungus,0.2857142857142857,0.08,0.125,50
agaric,0.34210526315789475,0.26,0.29545454545454547,50
gyromitra,0.5,0.08,0.13793103448275865,50
"stinkhorn, carrion fungus",0.0,0.0,0.0,50
earthstar,0.25,0.24,0.24489795918367346,50
"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.3157894736842105,0.12,0.17391304347826086,50
bolete,0.07692307692307693,0.02,0.03174603174603175,50
"ear, spike, capitulum",0.3333333333333333,0.2,0.25,50
"toilet tissue, toilet paper, bathroom tissue",0.03125,0.04,0.03508771929824561,50
